iter	MultiClass
393	0.7741965735
394	0.774101224
395	0.7739171892
396	0.773745181
397	0.7736403406
398	0.7735573354
399	0.7733962862
400	0.7729820887
401	0.7727786099
402	0.7727268056
403	0.7726237933
404	0.7722145196
405	0.7720297614
406	0.7718743174
407	0.7716384999
408	0.7713964174
409	0.7713251712
410	0.7710759977
411	0.7710244253
412	0.7706137603
413	0.7703791323
414	0.7700365435
415	0.7697864966
416	0.7696874311
417	0.7695250269
418	0.7694557933
419	0.7693448108
420	0.7692191449
421	0.7691394175
422	0.7690861876
423	0.7688261607
424	0.7685045202
425	0.7681357098
426	0.7680666978
427	0.7680347731
428	0.7678995139
429	0.7675990855
430	0.7673347077
431	0.7670707573
432	0.7669746126
433	0.7668208658
434	0.7667702407
435	0.7665867985
436	0.7665267686
437	0.7663592674
438	0.7662753909
439	0.7662125201
440	0.7660875466
441	0.7660160878
442	0.7656355505
443	0.7655469709
444	0.7654498886
445	0.7652398704
446	0.765189618
447	0.7650417324
448	0.764923248
449	0.7646624411
450	0.7642713411
451	0.7640014349
452	0.7637295854
453	0.7635556826
454	0.7634166512
455	0.7632682124
456	0.763076216
457	0.7628536986
458	0.7627586603
459	0.7625358637
460	0.7624756944
461	0.7621552884
462	0.7620563741
463	0.7620008018
464	0.7618613807
465	0.7617398014
466	0.761497506
467	0.7612729698
468	0.7610722187
469	0.7609396874
470	0.760819096
471	0.7605997959
472	0.7605561209
473	0.7603359022
474	0.7602969536
475	0.760123134
476	0.7600640546
477	0.7598910896
478	0.7597312994
479	0.7596828629
480	0.7594213939
481	0.7593622721
482	0.7592783008
483	0.75906862
484	0.7588675315
485	0.7587901496
486	0.7586298801
487	0.7583940788
488	0.7581699014
489	0.7580225631
490	0.7578993323
491	0.7578058789
492	0.7577774826
493	0.7574987177
494	0.7573293081
495	0.75713662
496	0.7570335348
497	0.7567629599
498	0.7566082112
499	0.7565409904
500	0.7563944211
501	0.7562506579
502	0.756192952
503	0.7561012075
504	0.7558026169
505	0.7556979118
506	0.7556588662
507	0.7555605566
508	0.755399514
509	0.7552698321
510	0.7552059869
511	0.7550473008
512	0.7549533424
513	0.754553502
514	0.7543242154
515	0.753991254
516	0.753896395
517	0.7536485794
518	0.7535063686
519	0.7533498903
520	0.7531960718
521	0.7530220525
522	0.7529520845
523	0.7529003853
524	0.7527824907
525	0.7525938822
526	0.7522755643
527	0.7519725213
528	0.7518667809
529	0.7518117267
530	0.7516843171
531	0.7516024147
532	0.7514959627
533	0.7513580501
534	0.7512988167
535	0.7512064332
536	0.7508080553
537	0.7507289572
538	0.7505389155
539	0.7504707122
540	0.7502825428
541	0.7501147892
542	0.7500017676
543	0.7498275077
544	0.7497754416
545	0.7497176717
546	0.7495841387
547	0.7494006026
548	0.7493428591
549	0.749294127
550	0.7492186675
551	0.7488901835
552	0.7486077458
553	0.7483414616
554	0.7480201628
555	0.7478898468
556	0.747704269
557	0.7475615601
558	0.7474795934
559	0.7473821773
560	0.74733244
561	0.7471694782
562	0.7469457298
563	0.7467701992
564	0.7465649915
565	0.7464446724
566	0.7462351962
567	0.7459926801
568	0.7458224699
569	0.7456391563
570	0.7454545452
571	0.745361974
572	0.7450367996
573	0.7450039097
574	0.744880629
575	0.7446778372
576	0.7445977541
577	0.7444931423
578	0.7444327099
579	0.7443741559
580	0.7442652576
581	0.7441648346
582	0.7440292146
583	0.7439050856
584	0.7437032341
585	0.7435715631
586	0.743323864
587	0.7432391855
588	0.7430257358
589	0.7427643037
590	0.7427397483
591	0.7426381047
592	0.7424668299
593	0.7423745803
594	0.7421981128
595	0.7420561123
596	0.7419030308
597	0.7415612158
598	0.7413843153
599	0.7413155705
600	0.7410408439
601	0.7407615412
602	0.7406151764
603	0.7405549079
604	0.7403467422
605	0.7401170671
606	0.7398578692
607	0.7397148598
608	0.739406588
609	0.7392280216
610	0.7391801462
611	0.7389422493
612	0.7389271862
613	0.7387669424
614	0.7386379782
615	0.7385478057
616	0.7382303476
617	0.7380534852
618	0.7379773594
619	0.7377911878
620	0.7376936289
621	0.7375041458
622	0.737477099
623	0.7373776444
624	0.7370735782
625	0.7369810149
626	0.7368547135
627	0.7366674845
628	0.7365688995
629	0.7363931873
630	0.7362305206
631	0.7362170536
632	0.735954181
633	0.735717893
634	0.7356307586
635	0.7355289765
636	0.7353083734
637	0.7351662034
638	0.7350272686
639	0.7347928852
640	0.7345692893
641	0.7344108634
642	0.7343456446
643	0.7342641735
644	0.734166121
645	0.7340212696
646	0.733932427
647	0.7338541162
648	0.7336218641
649	0.7335808652
650	0.7334710909
651	0.7331791313
652	0.7330534724
653	0.7329883804
654	0.7328869662
655	0.7328370429
656	0.7327748375
657	0.7325682569
658	0.7324208936
659	0.7323136448
660	0.732006948
661	0.7318880966
662	0.7316020572
663	0.7313024325
664	0.7311719204
665	0.7310191062
666	0.7309033991
667	0.7307775407
668	0.7307432309
669	0.7306756029
670	0.7303798354
671	0.7303084158
672	0.7301946067
673	0.7301641194
674	0.7301068993
675	0.7298618754
676	0.7298103468
677	0.7296854565
678	0.7296638146
679	0.7295223306
680	0.7294486542
681	0.7293082449
682	0.7291515879
683	0.7289515713
684	0.728792825
685	0.7285968475
686	0.7285451264
687	0.7283652563
688	0.7281581264
689	0.7280166005
690	0.7277462477
691	0.7277050536
692	0.7276032668
693	0.7273632461
694	0.7272228136
695	0.7271641432
696	0.7271426618
697	0.7270415978
698	0.7268940108
699	0.7268295229
700	0.72670899
701	0.7266423609
702	0.7265569713
703	0.7263997123
704	0.7263899157
705	0.7262779793
706	0.7262167365
707	0.7261067249
708	0.7258837929
709	0.7257848265
710	0.7257237911
711	0.7256271888
712	0.7254791539
713	0.7252776687
714	0.7252158705
715	0.7251289886
716	0.7250344391
717	0.7247389702
718	0.7246713656
719	0.7245884808
720	0.724394469
721	0.724349894
722	0.724329186
723	0.7241741046
724	0.7239071779
725	0.7238615751
726	0.7237031619
727	0.72357329
728	0.7235537133
729	0.7234288877
730	0.7233075644
731	0.7228748492
732	0.7228347578
733	0.7227342582
734	0.7224475281
735	0.7224110765
736	0.7222226252
737	0.7220662318
738	0.7218367286
739	0.7217077697
740	0.7216201251
741	0.7215060641
742	0.7214210445
743	0.7212730203
744	0.7211355696
745	0.7210866104
746	0.7210485464
747	0.7210004359
748	0.7208810112
749	0.7206854515
750	0.720356001
751	0.7203044895
752	0.7201802095
753	0.7200908786
754	0.7199722293
755	0.719900273
756	0.7197348156
757	0.7196221886
758	0.7195730523
759	0.7194671736
760	0.7193360429
761	0.7192949233
762	0.7192170958
763	0.7191048166
764	0.7190220102
765	0.7189529634
766	0.7186873779
767	0.7186223907
768	0.7184711179
769	0.7182924772
770	0.7181765621
771	0.718090972
772	0.7178917794
773	0.7178341931
774	0.717746299
775	0.7175588167
776	0.7174588393
777	0.7171165827
778	0.7169987469
779	0.7169034848
780	0.7168294183
781	0.7167992586
782	0.7164643561
783	0.7164200445
784	0.7163178263
785	0.7162166629
786	0.7161531277
787	0.7160092848
788	0.715817414
789	0.7157888262
790	0.7155814435
791	0.715546928
792	0.7153198069
793	0.7152762566
794	0.7151815266
795	0.7151383846
796	0.7150650881
797	0.714937454
798	0.7148638109
799	0.714804197
800	0.7147167341
801	0.7146839614
802	0.714514891
803	0.7143935002
804	0.7143369601
805	0.7141875155
806	0.714100154
807	0.7140169927
808	0.713853488
809	0.7137277323
810	0.7136123098
811	0.7134832487
812	0.7134143164
813	0.7131805771
814	0.7129518719
815	0.7129253409
816	0.7126864071
817	0.7125540949
818	0.7124967088
819	0.7123719537
820	0.7123142744
821	0.7122763954
822	0.7121155409
823	0.7120513628
824	0.7119525273
825	0.7118714091
826	0.7116710673
827	0.7116033991
828	0.7115451592
829	0.7114691157
830	0.7112941106
831	0.7111004485
832	0.710889287
833	0.7106194443
834	0.710478369
835	0.7104178233
836	0.7103361619
837	0.7102118411
838	0.7101467194
839	0.7100746977
840	0.7100038826
841	0.7098324378
842	0.7096634171
843	0.7094740919
844	0.7093545134
845	0.7093135704
846	0.7091647465
847	0.7090781424
848	0.7089512745
849	0.7088463294
850	0.7088267572
851	0.708736398
852	0.7086802796
853	0.7085574577
854	0.7084985729
855	0.70836543
856	0.7083447052
857	0.7081687919
858	0.7081207167
859	0.7078675936
860	0.7076956227
861	0.7074002025
862	0.7072705487
863	0.7071964127
864	0.7070316098
865	0.7069299013
866	0.706849683
867	0.7067749573
868	0.7065844878
869	0.706289606
870	0.7062030116
871	0.7060463978
872	0.7060038634
873	0.7057731918
874	0.7057387089
875	0.7054849505
876	0.7053875205
877	0.7052867073
878	0.7052348009
879	0.7050556936
880	0.7049351861
881	0.7048208064
882	0.7047491
883	0.7046087483
884	0.7044811116
885	0.7043016918
886	0.7041878578
887	0.7041313386
888	0.7039926943
889	0.7038445557
890	0.7036943104
891	0.7035554779
892	0.7033279083
893	0.7032008986
894	0.7030537576
895	0.7028987743
896	0.702871966
897	0.7028121069
898	0.7027301732
899	0.7026323648
900	0.7025774807
901	0.7023976397
902	0.7022861766
903	0.7021904083
904	0.7021048184
905	0.7020189885
906	0.7019543408
907	0.7019025653
908	0.7017363319
909	0.7015250277
910	0.7013375232
911	0.7011901295
912	0.7009774739
913	0.7008779115
914	0.7007860757
915	0.7006768307
916	0.7005025773
917	0.7004534023
918	0.7002989439
919	0.7001788773
920	0.7000365858
921	0.6999171666
922	0.699804927
923	0.6996374336
924	0.6995039913
925	0.6993454039
926	0.6992387511
927	0.6992139556
928	0.6991013206
929	0.6989099021
930	0.6988626816
931	0.6986466298
932	0.6986003515
933	0.6985219613
934	0.6982922226
935	0.6981797429
936	0.6981622141
937	0.6981301605
938	0.6979651302
939	0.6978432638
940	0.6977605905
941	0.6977168169
942	0.6974229227
943	0.6973618769
944	0.6971798385
945	0.697045734
946	0.6969390512
947	0.69680309
948	0.6966044661
949	0.6965415844
950	0.6964705497
951	0.6963014147
952	0.6962407378
953	0.6959773904
954	0.6957628959
955	0.6956151686
956	0.6955368965
957	0.6954806238
958	0.6953969756
959	0.6953164564
960	0.6952110249
961	0.6950163433
962	0.6948907138
963	0.6948156601
964	0.6946131432
965	0.6943317124
966	0.6941916153
967	0.6940542835
968	0.6939374785
969	0.6938722196
970	0.6937765668
971	0.6936387157
972	0.6934809977
973	0.6933634443
974	0.6930612617
975	0.6929803734
976	0.6929279474
977	0.6928416204
978	0.6928127159
979	0.6927309625
980	0.692336928
981	0.6922918392
982	0.6921341819
983	0.6920323391
984	0.6918017221
985	0.6917524066
986	0.6914167245
987	0.6913168627
988	0.6911239772
989	0.6910401391
990	0.6908970272
991	0.6907072919
992	0.6906437695
993	0.6904843776
994	0.6903206492
995	0.6900939822
996	0.6899609089
997	0.6898827339
998	0.6896793485
999	0.6895033546
1000	0.6892671888
1001	0.6891810163
1002	0.6889838315
1003	0.6889643954
1004	0.6889136141
1005	0.688826393
1006	0.6887400107
1007	0.6886173235
1008	0.6885369867
1009	0.6884711106
1010	0.6883506165
1011	0.6883203359
1012	0.6882458156
1013	0.6881648053
1014	0.688086606
1015	0.6880146373
1016	0.6879143685
1017	0.6877658163
1018	0.6875733895
1019	0.6874676398
1020	0.6874219058
1021	0.6873584078
1022	0.6873074534
1023	0.6872735651
1024	0.6872355531
1025	0.6871633959
1026	0.6870313547
1027	0.6868903973
1028	0.6867816579
1029	0.6866491562
1030	0.6864637648
1031	0.68632676
1032	0.6861932273
1033	0.6861618394
1034	0.6860705034
1035	0.6859803157
1036	0.6859129417
1037	0.6858050062
1038	0.6857854041
1039	0.6856409122
1040	0.6855253564
1041	0.6854696514
1042	0.6853056765
1043	0.6852047266
1044	0.6850388916
1045	0.6848418428
1046	0.684804696
1047	0.6845597717
1048	0.6843881588
1049	0.6842457561
1050	0.6841828108
1051	0.6841297544
1052	0.6840556574
1053	0.6840117807
1054	0.6838552365
1055	0.6837864996
1056	0.6837084774
1057	0.6836155057
1058	0.6835180498
1059	0.6834114339
1060	0.6833234647
1061	0.6830952593
1062	0.6829996283
1063	0.6826721621
1064	0.6825584894
1065	0.6824910449
1066	0.6823387962
1067	0.6821260617
1068	0.6817247394
1069	0.6816249333
1070	0.6815112437
1071	0.6813689634
1072	0.6812529978
1073	0.6811482753
1074	0.6810558932
1075	0.6808295678
1076	0.6807282987
1077	0.6806514357
1078	0.6805346168
1079	0.6803073676
1080	0.680269406
1081	0.6801426113
1082	0.6799785944
1083	0.6798397066
1084	0.679680798
1085	0.6796321186
1086	0.6795648352
1087	0.6793973114
1088	0.6792838716
1089	0.679164118
1090	0.6788835856
1091	0.678681419
1092	0.6784866457
1093	0.6784286895
1094	0.6783736615
1095	0.6782645763
1096	0.6780301778
1097	0.6778864456
1098	0.6778572435
1099	0.6777661591
1100	0.6776523201
1101	0.6774585642
1102	0.677380404
1103	0.6773610191
1104	0.6772759456
1105	0.677135144
1106	0.6770090088
1107	0.6768353548
1108	0.676764983
1109	0.6766653824
1110	0.6765355672
1111	0.6764280973
1112	0.6763258586
1113	0.67610254
1114	0.6760581237
1115	0.6759739932
1116	0.6758902586
1117	0.6758243064
1118	0.6757684238
1119	0.6756241921
1120	0.6755034912
1121	0.6754174898
1122	0.6751880399
1123	0.6750022163
1124	0.6747804139
1125	0.6746774249
1126	0.6745985211
1127	0.6745676018
1128	0.6743753539
1129	0.674256006
1130	0.6742143228
1131	0.6740850665
1132	0.6739226099
1133	0.6738211864
1134	0.6737460253
1135	0.6736947003
1136	0.673589665
1137	0.6733701261
1138	0.673223321
1139	0.67317668
1140	0.6731292197
1141	0.6729700699
1142	0.6728852363
1143	0.672675311
1144	0.6726649562
1145	0.6726062542
1146	0.672495214
1147	0.6723732747
1148	0.6722138662
1149	0.6720937598
1150	0.672001605
1151	0.6718247726
1152	0.6717186357
1153	0.6715963275
1154	0.6713604718
1155	0.67127225
1156	0.6712159109
1157	0.6711501596
1158	0.6710017674
1159	0.6709698351
1160	0.6707533798
1161	0.6705401947
1162	0.6704414557
1163	0.6703512287
1164	0.6701303884
1165	0.6699997652
1166	0.669924644
1167	0.6698029844
1168	0.669632777
1169	0.6694739707
1170	0.6693415043
1171	0.6691975153
1172	0.6690345863
1173	0.6689695882
1174	0.6688205913
1175	0.6687656404
1176	0.6687297678
1177	0.6685317775
1178	0.6684803991
1179	0.6683912456
1180	0.6683202794
1181	0.668267828
1182	0.6681846522
1183	0.6680224674
1184	0.6678436559
1185	0.6677446844
1186	0.6676097666
1187	0.6675453171
1188	0.6673969345
1189	0.6672714232
1190	0.6671663033
1191	0.666921028
1192	0.6668061694
1193	0.6667132544
1194	0.6666058482
1195	0.6664611224
1196	0.6664203535
1197	0.6662576038
1198	0.6661923297
1199	0.6661432425
1200	0.6659910732
1201	0.6659022633
1202	0.6658015742
1203	0.6657449732
1204	0.6654595705
1205	0.6652357051
1206	0.6650237299
1207	0.6649750406
1208	0.664925579
1209	0.6649144007
1210	0.6647693167
1211	0.6646632072
1212	0.6646079334
1213	0.6645757957
1214	0.6644186771
1215	0.6643581017
1216	0.6641592472
1217	0.6639281427
1218	0.6638556729
1219	0.6637225816
1220	0.6635961608
1221	0.663550569
1222	0.6634769443
1223	0.6632141108
1224	0.6630125455
1225	0.6628633372
1226	0.6628163367
1227	0.662729416
1228	0.6626885135
1229	0.6626696341
1230	0.6626266403
1231	0.662539986
1232	0.6624611457
1233	0.6624071167
1234	0.6622181393
1235	0.6621615039
1236	0.6621197751
1237	0.6619655159
1238	0.6618182443
1239	0.6617415401
1240	0.6616751997
1241	0.6615849258
1242	0.661568816
1243	0.6613854224
1244	0.6611939831
1245	0.6610849677
1246	0.6609009902
1247	0.6608117941
1248	0.6607532825
1249	0.6606840216
1250	0.6604444349
1251	0.6603658592
1252	0.6601533689
1253	0.6600225296
1254	0.6597841367
1255	0.6597273109
1256	0.6596581726
1257	0.6596333134
1258	0.659516675
1259	0.6595056352
1260	0.6593175001
1261	0.6592209098
1262	0.6591194601
1263	0.6590189024
1264	0.6589267944
1265	0.6587952354
1266	0.6586975759
1267	0.6585924016
1268	0.6583968753
1269	0.6581918384
1270	0.6579727007
1271	0.6579053856
1272	0.6577037513
1273	0.6576244969
1274	0.6575576731
1275	0.6574492139
1276	0.6573179511
1277	0.6571806994
1278	0.6570538992
1279	0.6568979567
1280	0.6567545209
1281	0.6566799301
1282	0.6566649728
1283	0.6565941032
1284	0.6564457568
1285	0.6563781441
1286	0.656295464
1287	0.6562327675
1288	0.656169036
1289	0.6560251389
1290	0.6559555029
1291	0.6558244902
1292	0.6557273458
1293	0.6556288561
1294	0.6555222115
1295	0.6554390361
1296	0.6553945692
1297	0.6553062753
1298	0.6552134247
1299	0.6550290615
1300	0.6549025327
1301	0.65472523
1302	0.6547050222
1303	0.6546081387
1304	0.6545697675
1305	0.654442386
1306	0.6542688358
1307	0.6540610346
1308	0.6539712011
1309	0.653902977
1310	0.6538606402
1311	0.6537906387
1312	0.6536149789
1313	0.653461962
1314	0.6533539271
1315	0.6533264966
1316	0.6532387565
1317	0.6531932728
1318	0.6530639178
1319	0.6529921031
1320	0.6529695454
1321	0.6528421417
1322	0.6526985684
1323	0.6525518727
1324	0.652477802
1325	0.6523182203
1326	0.6522339808
1327	0.6521204922
1328	0.6520246555
1329	0.6519361587
1330	0.65178148
1331	0.6516170132
1332	0.6514669868
1333	0.6513706755
1334	0.6511650223
1335	0.6510958586
1336	0.6510078267
1337	0.650948058
1338	0.6508105932
1339	0.6507430865
1340	0.6506236927
1341	0.6505983344
1342	0.6504813718
1343	0.6503504959
1344	0.6502455325
1345	0.6500569424
1346	0.6499905888
1347	0.6499146433
1348	0.6498170921
1349	0.6497125427
1350	0.6495254548
1351	0.6494906185
1352	0.6494558447
1353	0.6493926087
1354	0.6493310207
1355	0.6492208748
1356	0.6492006065
1357	0.6491050783
1358	0.6490719408
1359	0.6490412962
1360	0.6489570381
1361	0.6488288287
1362	0.648628367
1363	0.6485626591
1364	0.6484272033
1365	0.6483082279
1366	0.6482366961
1367	0.6480367473
1368	0.6479552274
1369	0.6478972337
1370	0.6477097726
1371	0.6476459907
1372	0.6474811676
1373	0.6474007333
1374	0.6472962923
1375	0.6472293514
1376	0.6471320069
1377	0.6471121951
1378	0.6470029141
1379	0.6469094904
1380	0.6468400763
1381	0.6468196948
1382	0.6466124692
1383	0.6465307523
1384	0.6464153414
1385	0.6463164732
1386	0.6462747097
1387	0.6461387142
1388	0.646093508
1389	0.6459300783
1390	0.6458368131
1391	0.6457747058
1392	0.6456291092
1393	0.6455921665
1394	0.6455239032
1395	0.6453345513
1396	0.64512697
1397	0.645082772
1398	0.6450195573
1399	0.6449244288
1400	0.6448422118
1401	0.6447379652
1402	0.6446504978
1403	0.6445846017
1404	0.644421277
1405	0.6443071219
1406	0.6442014154
1407	0.6441092758
1408	0.6440474215
1409	0.6439677084
1410	0.6437494495
1411	0.6436569264
1412	0.6434089648
1413	0.6433016899
1414	0.6431154115
1415	0.6430137564
1416	0.642967141
1417	0.6429460334
1418	0.64280475
1419	0.6427164413
1420	0.6426769791
1421	0.6425937877
1422	0.6425605639
1423	0.6423993854
1424	0.6422359734
1425	0.6421373294
1426	0.6420230453
1427	0.6419182953
1428	0.6416334775
1429	0.6415698065
1430	0.6414911991
1431	0.6413293509
1432	0.6411784991
1433	0.6411318454
1434	0.6410665386
1435	0.6410273394
1436	0.6409171415
1437	0.6408330847
1438	0.6406853
1439	0.6406093436
1440	0.6405180671
1441	0.6404060797
1442	0.6402421928
1443	0.6402055709
1444	0.6401286025
1445	0.6400444161
1446	0.6399645215
1447	0.6398996286
1448	0.6398545604
1449	0.6397997122
1450	0.6397905955
1451	0.639719471
1452	0.6396109927
1453	0.6395195748
1454	0.6394519377
1455	0.6393878893
1456	0.6393023074
1457	0.6392311674
1458	0.6391533847
1459	0.6390463578
1460	0.6390025536
1461	0.6388055881
1462	0.6387457398
1463	0.6387179277
1464	0.6386114243
1465	0.63849051
1466	0.6384139878
1467	0.6383316765
1468	0.6382574593
1469	0.6381282568
1470	0.6380367695
1471	0.6378557416
1472	0.6377639731
1473	0.6376866542
1474	0.6374997441
1475	0.6374643977
1476	0.6373879204
1477	0.6372986898
1478	0.6372245994
1479	0.6371297995
1480	0.6370414743
1481	0.6368962788
1482	0.6368120915
1483	0.6367442115
1484	0.636621304
1485	0.6364995629
1486	0.6364187329
1487	0.6363827077
1488	0.6362756044
1489	0.6361122139
1490	0.6360127034
1491	0.6359024968
1492	0.6357859823
1493	0.6355659477
1494	0.6354890154
1495	0.6354562233
1496	0.635359436
1497	0.6352706535
1498	0.6352351803
1499	0.6351723015
1500	0.6351005502
1501	0.6350249568
1502	0.6349162108
1503	0.6348826284
1504	0.6346570628
1505	0.6345696399
1506	0.6344802344
1507	0.6343294914
1508	0.6342825348
1509	0.6341440695
1510	0.6340590877
1511	0.6339048198
1512	0.6338450971
