iter	MultiClass
152	0.8022396672
153	0.8020696688
154	0.8019903996
155	0.8018640409
156	0.8016834466
157	0.8015637185
158	0.8013900835
159	0.8012869019
160	0.8012389322
161	0.8011522329
162	0.8010668222
163	0.8009994795
164	0.8009647582
165	0.8009091999
166	0.8007711339
167	0.8006433263
168	0.8005701637
169	0.8005141746
170	0.8003959188
171	0.800263411
172	0.800003794
173	0.7999651571
174	0.7998942312
175	0.7998548425
176	0.7998061613
177	0.79965948
178	0.7995727568
179	0.7994471911
180	0.7993416989
181	0.7991644826
182	0.7990861676
183	0.7989941187
184	0.7988959306
185	0.7988466344
186	0.798788949
187	0.7987465414
188	0.7986409715
189	0.798607312
190	0.7985353114
191	0.7983636314
192	0.7982193893
193	0.7981341564
194	0.7980046998
195	0.7979251666
196	0.7977931863
197	0.7977563169
198	0.7977151667
199	0.7975861949
200	0.7974744641
201	0.7973677298
202	0.7973056493
203	0.7972897016
204	0.7971688504
205	0.7971090364
206	0.7970883385
207	0.7970633107
208	0.7969865811
209	0.7969292871
210	0.7968906593
211	0.7968273269
212	0.7968011507
213	0.7967065383
214	0.7966049631
215	0.7965731135
216	0.7965217392
217	0.7964504218
218	0.7964018183
219	0.7963441923
220	0.7963143257
221	0.7962500035
222	0.7961408723
223	0.7961198305
224	0.7960688849
225	0.7959929329
226	0.7959096447
227	0.7958644763
228	0.7957855671
229	0.7956893715
230	0.7956301135
231	0.795528462
232	0.7955115038
233	0.7954413655
234	0.7953488541
235	0.7952882924
236	0.7951661629
237	0.7951064605
238	0.7949875601
239	0.7949755269
240	0.7949450624
241	0.7949119138
242	0.7949090839
243	0.7947787905
244	0.7947186343
245	0.7946308139
246	0.794623985
247	0.7945226586
248	0.7944951962
249	0.7944767157
250	0.7944143993
251	0.7943484099
252	0.7942880076
253	0.7942209497
254	0.7941995905
255	0.7941457999
256	0.7940754577
257	0.7940119202
258	0.7939583274
259	0.7939083053
260	0.7938435017
261	0.7937127898
262	0.7936148229
263	0.7935752
264	0.7935465954
265	0.7934311323
266	0.7932987765
267	0.7932810663
268	0.7932075519
269	0.7931298633
270	0.7930617396
271	0.7929149789
272	0.7926772119
273	0.792576128
274	0.7924593858
275	0.7923995063
276	0.7923519492
277	0.7922503829
278	0.7922185155
279	0.7921658266
280	0.7921110716
281	0.7920823966
282	0.7920234489
283	0.7919562934
284	0.7918436406
285	0.7918116643
286	0.7916985941
287	0.7916431378
288	0.7915701605
289	0.7915271809
290	0.7914480464
291	0.7914137229
292	0.7913424969
293	0.7912993683
294	0.7912302055
295	0.7911692305
296	0.7910263254
297	0.7909752316
298	0.7909366277
299	0.7908513058
300	0.7907915084
301	0.7905887019
302	0.7904897836
303	0.7904117976
304	0.7903538119
305	0.790349977
306	0.7903001599
307	0.790188259
308	0.7901258572
309	0.7901034576
310	0.7899663905
311	0.7898399392
312	0.7897862238
313	0.7897713486
314	0.7897239938
315	0.7895773716
316	0.7894751856
317	0.7893727088
318	0.7892700139
319	0.7891924939
320	0.7891838145
321	0.7891189503
322	0.7890413221
323	0.7889786766
324	0.7889284014
325	0.7888458766
326	0.7886872212
327	0.7885099121
328	0.7884084035
329	0.7883368675
330	0.7881960971
331	0.7880759831
332	0.7880182421
333	0.7879711595
334	0.7878532773
335	0.787766327
336	0.7877103186
337	0.7876784414
338	0.7876114725
339	0.7875417067
340	0.7874110357
341	0.7872973498
342	0.7872659431
343	0.7872185032
344	0.7871363156
345	0.7870200947
346	0.7869682458
347	0.786814463
348	0.7867897852
349	0.7866828115
350	0.7865559658
351	0.7863779426
352	0.7863447825
353	0.7862096688
354	0.7861649049
355	0.7861124075
356	0.7860823099
357	0.7860196229
358	0.7859836742
359	0.7858921275
360	0.7857870834
361	0.785652419
362	0.7856062755
363	0.7855460436
364	0.7854732154
365	0.785385307
366	0.7853257823
367	0.7852512554
368	0.7851681563
369	0.7850508822
370	0.7850097831
371	0.7848846957
372	0.7846524909
373	0.7845753762
374	0.7844658518
375	0.7844166572
376	0.7843422998
377	0.7843007356
378	0.7842044884
379	0.7839218276
380	0.7838765862
381	0.7838179103
382	0.7837630459
383	0.7836945511
384	0.7836517204
385	0.7835861354
386	0.783421958
387	0.7832721277
388	0.7831522536
389	0.7830623165
390	0.7829556633
391	0.7826895318
392	0.7826327078
393	0.7825671191
394	0.7824062209
395	0.7823202214
396	0.7822177453
397	0.7821321965
398	0.7820213954
399	0.7819785121
400	0.7818044841
401	0.781745917
402	0.7816626971
403	0.781605151
404	0.7814146941
405	0.7814029039
406	0.7813200434
407	0.7812148947
408	0.7810948433
409	0.7810461933
410	0.7809535868
411	0.7808090716
412	0.7807418136
413	0.7806968605
414	0.78062126
415	0.7804051826
416	0.7803389398
417	0.7803023981
418	0.7801879766
419	0.7801156943
420	0.7800509236
421	0.7799913541
422	0.7799459282
423	0.7798819159
424	0.7797332503
425	0.7796611476
426	0.7795153175
427	0.7794671946
428	0.7794200214
429	0.7792991927
430	0.7792320314
431	0.7791531611
432	0.7790850385
433	0.7788738233
434	0.7788140092
435	0.778726797
436	0.778682991
437	0.778612486
438	0.7785606465
439	0.7784817523
440	0.7784454183
441	0.7784052249
442	0.7783594197
443	0.7783364731
444	0.7782698587
445	0.7781935092
446	0.7781515137
447	0.7780146935
448	0.7780012517
449	0.7777802568
450	0.7775780754
451	0.777460014
452	0.7774202943
453	0.7772613931
454	0.7770887518
455	0.7770550697
456	0.7769538399
457	0.7769049364
458	0.7768603115
459	0.7768135569
460	0.7766810461
461	0.7765876623
462	0.7765334374
463	0.7764853926
464	0.7763691443
465	0.7762418457
466	0.776190108
467	0.7761268879
468	0.776064106
469	0.7760272003
470	0.7757892707
471	0.7757365073
472	0.7756838628
473	0.7756249053
474	0.7754550677
475	0.7754024232
476	0.775359977
477	0.7753152353
478	0.7752072286
479	0.7751352581
480	0.7749263892
481	0.7748548015
482	0.7747707571
483	0.7746309924
484	0.7744262407
485	0.7742818406
486	0.7741204715
487	0.7740497895
488	0.7739818557
489	0.7736976564
490	0.7736157996
491	0.773404871
492	0.7733284387
493	0.7732875046
494	0.7731577886
495	0.7730301267
496	0.7729815895
497	0.7729196288
498	0.7728348167
499	0.7727060689
500	0.7726820478
501	0.7726263866
502	0.7725747449
503	0.772374895
504	0.7723235741
505	0.7721744672
506	0.7719858784
507	0.7718298109
508	0.7717576703
509	0.7717207549
510	0.7715928704
511	0.7715164946
512	0.7713563076
513	0.7712734437
514	0.7709871148
515	0.7709174598
516	0.7708296797
517	0.7707182517
518	0.7705957597
519	0.7705659952
520	0.7705399201
521	0.7704837069
522	0.7701857339
523	0.7700305785
524	0.7699560907
525	0.7697543479
526	0.7696824264
527	0.7695995822
528	0.7694860662
529	0.7693251251
530	0.7692848798
531	0.7692175491
532	0.7690902956
533	0.7690048809
534	0.7688833515
535	0.7687910181
536	0.7686950163
537	0.7684729387
538	0.7683714006
539	0.7682744599
540	0.7681219142
541	0.7679768158
542	0.7678893709
543	0.7678106762
544	0.767779283
545	0.7677085729
546	0.7675791025
547	0.7675189348
548	0.7674010313
549	0.7673780369
550	0.7673001944
551	0.7671977004
552	0.7671341792
553	0.7671175914
554	0.7670811118
555	0.7668699288
556	0.7667861569
557	0.7667390187
558	0.7666662966
559	0.7665592149
560	0.7664782058
561	0.7663738275
562	0.7662541415
563	0.7660002483
564	0.7659540369
565	0.7658147755
566	0.7657740708
567	0.7656434112
568	0.7654888513
569	0.7653698026
570	0.7651600903
571	0.7651065537
572	0.7649826371
573	0.7648347791
574	0.7645689504
575	0.764468958
576	0.7644356039
577	0.7643333882
578	0.7642283227
579	0.7641096614
580	0.7639114037
581	0.763875558
582	0.7638205196
583	0.7635989793
584	0.7634402114
585	0.7633598745
586	0.7631946493
587	0.7630219966
588	0.7628896733
589	0.7628281605
590	0.7627828417
591	0.7626709435
592	0.7625400651
593	0.7624635737
594	0.7624233697
595	0.7623229403
596	0.7622945215
597	0.7622660273
598	0.7621828338
599	0.7621286721
600	0.762010993
601	0.7619591596
602	0.7618665345
603	0.7618362876
604	0.7617766334
605	0.7617353216
606	0.7615160668
607	0.7614514469
608	0.7613429801
609	0.7612200509
610	0.7611052588
611	0.7610352976
612	0.760999419
613	0.7609673708
614	0.7608567276
615	0.760831456
616	0.7607380156
617	0.7605167898
618	0.760480485
619	0.7602813994
620	0.7602208979
621	0.7601782553
622	0.7601202131
623	0.7600108424
624	0.7598543252
625	0.7597626144
626	0.7597056599
627	0.7596606451
628	0.7596200562
629	0.7595791737
630	0.759549122
631	0.7595021694
632	0.759416815
633	0.7593348715
634	0.7592715906
635	0.7591997242
636	0.7591529751
637	0.7591045276
638	0.7590266722
639	0.7589445377
640	0.7588353096
641	0.7588160077
642	0.7587875645
643	0.7586328032
644	0.7585361188
645	0.7584647525
646	0.7583210413
647	0.7581283259
648	0.7580863711
649	0.7579453395
650	0.7577799019
651	0.7577192005
652	0.7576691968
653	0.7575826203
654	0.7574398481
655	0.757357359
656	0.7571255444
657	0.7570538143
658	0.7570199904
659	0.756944288
660	0.7569053596
661	0.7568258976
662	0.7567608502
663	0.7566985663
664	0.7566219083
665	0.7565780058
666	0.7565272334
667	0.7562978572
668	0.7562540085
669	0.7560616205
670	0.7560354584
671	0.7559664429
672	0.7557750115
673	0.755648243
674	0.7555461253
675	0.7553880915
676	0.7552574159
677	0.7551016061
678	0.7549284471
679	0.7548396284
680	0.7547639615
681	0.7547467784
682	0.7547150744
683	0.7546504533
684	0.75461588
685	0.754583035
686	0.7545542156
687	0.7544919203
688	0.7543923725
689	0.7543522456
690	0.7542980051
691	0.7542107519
692	0.7541335153
693	0.7541142181
694	0.7541025443
695	0.7540546942
696	0.7538431472
697	0.7537979564
698	0.7536639058
699	0.7536488509
700	0.7535240883
701	0.7534547802
702	0.7534289957
703	0.7534043652
704	0.7533443346
705	0.7532550941
706	0.7531499133
707	0.7530812451
708	0.7530467926
709	0.7530019799
710	0.7529139463
711	0.7528160862
712	0.7527438551
713	0.7526788681
714	0.7525362837
715	0.7523545594
716	0.7521340236
717	0.7521026818
718	0.7520424073
719	0.7520017186
720	0.7519238985
721	0.7518807989
722	0.7518023061
723	0.7517541791
724	0.7516969642
725	0.7516704773
726	0.7515314564
727	0.7514468803
728	0.751415585
729	0.7513462518
730	0.7511471869
731	0.7511261942
732	0.7510600333
733	0.750942545
734	0.7508506778
735	0.750710638
736	0.7506973576
737	0.7506554079
738	0.7505351499
739	0.7504924578
740	0.7504271184
741	0.7502793118
742	0.7502395199
743	0.7501945335
744	0.7501672627
745	0.7500542473
746	0.749935206
747	0.7498515059
748	0.7497719551
749	0.7496602733
750	0.7495719452
751	0.7494632088
752	0.7493772938
753	0.7492638914
754	0.7492314294
755	0.7491282746
756	0.7490526421
757	0.7489797349
758	0.7489308141
759	0.7487533828
760	0.7487189566
761	0.7487073637
762	0.7486274874
763	0.7485922093
764	0.7485438357
765	0.7483836388
766	0.7483457644
767	0.7483044394
768	0.748256362
769	0.7481697133
770	0.7481148694
771	0.7480774119
772	0.7480134858
773	0.747939175
774	0.7478306452
775	0.7477712473
776	0.7476947509
777	0.7476370116
778	0.7475900637
779	0.7473943187
780	0.7473107509
781	0.7472664992
782	0.7471797669
783	0.7471448231
784	0.747017705
785	0.7469679668
786	0.7469217023
787	0.746888873
788	0.7467995466
789	0.7467577025
790	0.7466834069
791	0.7465892931
792	0.7465410119
793	0.7464798704
794	0.7463328173
795	0.7462891851
796	0.7462341188
797	0.746214582
798	0.7461324795
799	0.7460942057
800	0.7459807171
801	0.7458685274
802	0.7458310356
803	0.745666635
804	0.7456156171
805	0.7455029828
806	0.7454537393
807	0.7453719791
808	0.7453179876
809	0.7453003291
810	0.7451874844
811	0.7451828853
812	0.7451304134
813	0.745083056
814	0.744845112
815	0.7446910406
816	0.7446646744
817	0.7446348261
818	0.7445953837
819	0.7444821837
820	0.7443420062
821	0.744241379
822	0.7441927656
823	0.7441313962
824	0.7441065044
825	0.7440404872
826	0.7439924286
827	0.7439089408
828	0.7437785153
829	0.7437670932
830	0.7436548526
831	0.743547927
832	0.7435201384
833	0.7434437928
834	0.743387353
835	0.7433554801
836	0.7432515839
837	0.7431360747
838	0.7430966868
839	0.7430463365
840	0.7430155263
841	0.7429525174
842	0.7428985377
843	0.7428646001
844	0.7426285066
845	0.7425964687
846	0.7424698118
847	0.7424298907
848	0.7422911339
849	0.7422187561
850	0.7421120912
851	0.7420495551
852	0.741893722
853	0.7417548593
854	0.7417246287
855	0.7416993098
856	0.7416347699
857	0.7415866881
858	0.7415379158
859	0.7414947955
860	0.7414239305
861	0.7413792842
862	0.741346615
863	0.7412629744
864	0.7412028069
865	0.7411181571
866	0.7410161828
867	0.7409737259
868	0.7409000877
869	0.7407895664
870	0.7407642677
871	0.7407030358
872	0.7406239414
873	0.7405740903
874	0.7405200226
875	0.7404932077
876	0.740469568
877	0.7403772695
878	0.7403212038
879	0.7402667738
880	0.7402564484
881	0.7401878549
882	0.7401257959
883	0.7400594029
884	0.7399626484
885	0.7398912846
886	0.7398577667
887	0.7398103869
888	0.7396024932
889	0.7395860726
890	0.7394786231
891	0.7393401751
892	0.7392620229
893	0.7391670807
894	0.7391416289
895	0.7390912242
896	0.7389567029
897	0.7389159752
898	0.7388807779
899	0.738771092
900	0.7387357707
901	0.7386920583
902	0.7386601018
903	0.7386520951
904	0.738627293
905	0.738597391
906	0.7385868827
907	0.7385293472
908	0.7383823363
909	0.7383104173
910	0.7382188249
911	0.7381588526
912	0.7381091035
913	0.7380489516
914	0.7380338684
915	0.738017955
916	0.7379788737
917	0.7378443451
918	0.7377633664
919	0.7377017008
920	0.7376341743
921	0.7375515127
922	0.7374560661
923	0.7374159156
924	0.7372866728
925	0.7371995986
926	0.7371121532
927	0.7369668229
928	0.7369280596
929	0.7368099151
930	0.736783321
931	0.7367645534
932	0.7366743615
933	0.7366470559
934	0.7366048847
935	0.7365028356
936	0.7364155637
937	0.7363857441
938	0.7363211725
939	0.736238549
940	0.7360970439
941	0.7360301138
942	0.7360110108
943	0.7359280282
944	0.7358585489
945	0.735804891
946	0.7357852888
947	0.7356692132
948	0.7355800085
949	0.735490802
950	0.7354770839
951	0.7354406884
952	0.7353174902
953	0.7352657489
954	0.7352005487
955	0.7351856386
956	0.7350422307
957	0.7349927129
958	0.7349088334
959	0.734803227
960	0.7347208334
961	0.7346582634
962	0.7345988249
963	0.734552772
964	0.7345310116
965	0.7344760522
966	0.7344000698
967	0.7343646762
968	0.7343119089
969	0.7342763856
970	0.7341942485
971	0.7341128766
972	0.7340533377
973	0.7340206188
974	0.7339612366
975	0.733884491
976	0.7338418993
977	0.7337723968
978	0.7337084531
979	0.7336259193
980	0.7335938358
981	0.7335371732
982	0.7334599834
983	0.7333391256
984	0.7332479468
985	0.733221456
986	0.7331900616
987	0.7330374941
988	0.7330051258
989	0.7329295073
990	0.7328140196
991	0.7326797504
992	0.7325562281
993	0.732507557
994	0.7324394653
995	0.7323537516
996	0.7322768277
997	0.7322332727
998	0.7321788505
999	0.7321171616
