iter	MultiClass
311	0.7719830076
312	0.7717657999
313	0.7714469244
314	0.7712803831
315	0.7712119155
316	0.7708840747
317	0.7707820773
318	0.7707008539
319	0.7706522
320	0.7705732637
321	0.7702950732
322	0.7701608712
323	0.7701323628
324	0.7700790858
325	0.7700441626
326	0.7699133463
327	0.7698207623
328	0.7696323868
329	0.769513527
330	0.7693797379
331	0.769351586
332	0.7691882896
333	0.7688864169
334	0.7688037221
335	0.7687138395
336	0.7685603944
337	0.7684790204
338	0.7683054441
339	0.7680329766
340	0.7677325449
341	0.7676749975
342	0.7675771744
343	0.7675296121
344	0.7673672206
345	0.7672620998
346	0.7671809065
347	0.7670498468
348	0.7668862008
349	0.7667839463
350	0.7667396368
351	0.7665945996
352	0.7664393986
353	0.7663775569
354	0.7662245695
355	0.7660178675
356	0.7660017546
357	0.7659493353
358	0.7658185512
359	0.7657211258
360	0.7656135035
361	0.7655348216
362	0.7654709038
363	0.7654085381
364	0.7651467435
365	0.7650962968
366	0.7648355723
367	0.7646758479
368	0.7646498703
369	0.7644569809
370	0.7643091
371	0.7642479271
372	0.7639783435
373	0.7639171589
374	0.7638205917
375	0.7636365591
376	0.763438934
377	0.7632881367
378	0.7630979992
379	0.7627812764
380	0.7626971441
381	0.7624092733
382	0.7623102505
383	0.7622689199
384	0.7619988346
385	0.7618758451
386	0.7618467973
387	0.761792185
388	0.7617220475
389	0.7616230867
390	0.7615664792
391	0.7614938429
392	0.7613306073
393	0.7612410499
394	0.7610854254
395	0.7609737228
396	0.7609119509
397	0.7606683403
398	0.7605041891
399	0.7602668575
400	0.7599365662
401	0.7598351905
402	0.7595091342
403	0.7594625501
404	0.7593429674
405	0.7592070302
406	0.7590789857
407	0.759021615
408	0.7588957977
409	0.7587703829
410	0.7584769409
411	0.7583349106
412	0.7582648097
413	0.7580866755
414	0.7580482016
415	0.7578836715
416	0.7575738418
417	0.7575185548
418	0.7574457687
419	0.757340895
420	0.7572774573
421	0.7571121257
422	0.7569920206
423	0.7569185937
424	0.7568166043
425	0.7566505648
426	0.7565783594
427	0.7565293346
428	0.7562905488
429	0.7562618183
430	0.756097104
431	0.7559582246
432	0.7558429775
433	0.7557541564
434	0.7556009577
435	0.7554236393
436	0.7553574596
437	0.7552018446
438	0.7551136952
439	0.7550372406
440	0.7549793405
441	0.7549511181
442	0.754899033
443	0.7547585113
444	0.7546955038
445	0.7544404165
446	0.754265359
447	0.754037561
448	0.7539700496
449	0.7538596084
450	0.7537601123
451	0.7536534399
452	0.753570384
453	0.7535333279
454	0.7534954059
455	0.7534245775
456	0.7533864389
457	0.7533531789
458	0.7532782066
459	0.7531763078
460	0.7531463648
461	0.752920294
462	0.752846386
463	0.7527590436
464	0.7526698849
465	0.7525927159
466	0.7525128114
467	0.7524801319
468	0.752433497
469	0.7523342444
470	0.7520507932
471	0.7520185974
472	0.7519573954
473	0.7519070777
474	0.7518345087
475	0.7517751571
476	0.7517167044
477	0.7516005238
478	0.7513444472
479	0.7511947925
480	0.7510922471
481	0.7510402887
482	0.7509532962
483	0.7507854234
484	0.7505157385
485	0.7504503039
486	0.7501032772
487	0.7500476875
488	0.7499237176
489	0.7498329802
490	0.7496634121
491	0.7494649558
492	0.7494028048
493	0.7492091533
494	0.7491684588
495	0.7490915411
496	0.7490300417
497	0.748986187
498	0.7487707307
499	0.7485022314
500	0.7483591086
501	0.7482234655
502	0.7480726916
503	0.7479962261
504	0.7479515702
505	0.7478720073
506	0.7478323032
507	0.74770254
508	0.7476056751
509	0.7474992723
510	0.7473986762
511	0.7472547627
512	0.7471813169
513	0.7469864837
514	0.7468131571
515	0.7464864031
516	0.7463182156
517	0.746259003
518	0.7461944137
519	0.745950555
520	0.7458886996
521	0.7458362123
522	0.7456525007
523	0.7455089589
524	0.7452989021
525	0.7451713886
526	0.7449865813
527	0.7447944085
528	0.7447364525
529	0.7446441333
530	0.7446165592
531	0.7443728397
532	0.7443246413
533	0.744282203
534	0.7441736352
535	0.7440799141
536	0.7440570824
537	0.7440011407
538	0.7439387997
539	0.7438834062
540	0.7437893023
541	0.7435914681
542	0.7434843784
543	0.7433394981
544	0.7432525718
545	0.7431963962
546	0.7431369773
547	0.743015084
548	0.7429818815
549	0.7427899478
550	0.7427335098
551	0.7426867652
552	0.7426228705
553	0.7424940118
554	0.7423852837
555	0.7422435026
556	0.7421405608
557	0.7420507234
558	0.7419694712
559	0.7419120846
560	0.7418918654
561	0.7417194835
562	0.741672406
563	0.7416129006
564	0.741504
565	0.7411826142
566	0.7410059227
567	0.7409740316
568	0.7407546516
569	0.7406746079
570	0.7406252982
571	0.7404974946
572	0.7403854117
573	0.7402044594
574	0.7400764186
575	0.7397815707
576	0.7396320442
577	0.7396231888
578	0.7395416876
579	0.7393488583
580	0.7392364405
581	0.739198525
582	0.7389733277
583	0.7389429495
584	0.7388674731
585	0.7386382385
586	0.7385144427
587	0.7383450671
588	0.7382985821
589	0.7381223524
590	0.7380394319
591	0.7378226174
592	0.7377693551
593	0.7377405769
594	0.737696725
595	0.7375280417
596	0.7374325315
597	0.7373354645
598	0.7372498144
599	0.7372089459
600	0.7371544482
601	0.7369659894
602	0.7369249876
603	0.7368764814
604	0.7368220263
605	0.7367596859
606	0.7366849418
607	0.7365412654
608	0.7364437816
609	0.736319402
610	0.736236313
611	0.7361781269
612	0.7360727476
613	0.7359614162
614	0.7358279849
615	0.735714928
616	0.7356656269
617	0.7356196847
618	0.7355027563
619	0.7353795017
620	0.7351393251
621	0.7349051712
622	0.7347459636
623	0.7345745028
624	0.7345095839
625	0.7344612762
626	0.7343904705
627	0.734176247
628	0.7341142112
629	0.7338937627
630	0.7337959765
631	0.7335847413
632	0.7335008951
633	0.7334237308
634	0.7333229949
635	0.7332939562
636	0.7332348425
637	0.7331378116
638	0.7330853397
639	0.7329798401
640	0.7328942409
641	0.7328525179
642	0.7326860087
643	0.7325313456
644	0.7324836991
645	0.7324308608
646	0.7323423988
647	0.7323137476
648	0.7321637732
649	0.7320109253
650	0.7319400827
651	0.7319073009
652	0.7316974545
653	0.7315897735
654	0.7315564258
655	0.7315278242
656	0.7314624732
657	0.7313454274
658	0.7312027334
659	0.7311531072
660	0.7310196979
661	0.7308476737
662	0.7306983496
663	0.7305934336
664	0.7305506388
665	0.7302919611
666	0.7302232357
667	0.7301473438
668	0.7299783277
669	0.7298876303
670	0.7296915084
671	0.7296245695
672	0.729230325
673	0.7289897401
674	0.7288917393
675	0.7287920483
676	0.728581087
677	0.7284951426
678	0.7284538155
679	0.728415994
680	0.7283398303
681	0.7283027497
682	0.7282184326
683	0.728101933
684	0.7279712334
685	0.7279606509
686	0.7278860313
687	0.7277629314
688	0.7275795299
689	0.727481327
690	0.7273732557
691	0.7272376225
692	0.7271823145
693	0.7270394714
694	0.7269402863
695	0.7269164968
696	0.726667492
697	0.7266222028
698	0.7265817701
699	0.7265137091
700	0.7263680133
701	0.7263404203
702	0.7262960261
703	0.7260546693
704	0.7258962308
705	0.7257511658
706	0.7256796523
707	0.725617646
708	0.7255926062
709	0.7254046944
710	0.7251564477
711	0.7250747608
712	0.72494891
713	0.7248957839
714	0.7248015948
715	0.7247095397
716	0.7246592059
717	0.7245699654
718	0.7245006445
719	0.7243914127
720	0.7242550682
721	0.7241143166
722	0.7239460354
723	0.7238965914
724	0.7238616307
725	0.7236169144
726	0.7234530378
727	0.7232401245
728	0.7231763379
729	0.72307206
730	0.7229891201
731	0.7229195756
732	0.7228725861
733	0.722781536
734	0.7226877849
735	0.7226234915
736	0.7225676108
737	0.7222796101
738	0.7220979154
739	0.7220456933
740	0.7219823567
741	0.7219424152
742	0.7217710059
743	0.7217093465
744	0.7216861345
745	0.7215542792
746	0.7215203368
747	0.7214655352
748	0.721281396
749	0.7211180089
750	0.7206750495
751	0.7206107994
752	0.7205712583
753	0.7204276096
754	0.7202305634
755	0.7200175403
756	0.719963794
757	0.7198581175
758	0.719721942
759	0.7195146445
760	0.7194269537
761	0.7193367233
762	0.7192488236
763	0.7191555508
764	0.7190630079
765	0.7189820133
766	0.7188406147
767	0.7186654901
768	0.7184680861
769	0.7184199708
770	0.7183784536
771	0.7183622589
772	0.7182001822
773	0.7181368327
774	0.7180736893
775	0.7179383196
776	0.717724526
777	0.7176423559
778	0.7176036682
779	0.7173477575
780	0.7172319964
781	0.7171306999
782	0.7170597089
783	0.7170113478
784	0.7168442462
785	0.71681205
786	0.7166961735
787	0.7165318693
788	0.7163950627
789	0.7162643174
790	0.7161601951
791	0.7160719527
792	0.7160064318
793	0.7158239112
794	0.7156866144
795	0.7154949268
796	0.7153744688
797	0.7152858484
798	0.7151770683
799	0.7150474456
800	0.7149074682
801	0.7147842031
802	0.7147376175
803	0.7146975426
804	0.7146079596
805	0.7145165411
806	0.714489152
807	0.7143718985
808	0.7143156715
809	0.7141989034
810	0.7141249528
811	0.7140226286
812	0.7139532148
813	0.7138752358
814	0.7138454999
815	0.7137520612
816	0.7137010991
817	0.7135567872
818	0.7134836814
819	0.7133926801
820	0.7131357452
821	0.713102498
822	0.7129866311
823	0.7129256181
824	0.7127628581
825	0.712723444
826	0.7126534906
827	0.7125391818
828	0.712468549
829	0.7123607474
830	0.7123301272
831	0.7122822041
832	0.7122063748
833	0.712137523
834	0.7119529284
835	0.711866564
836	0.711738027
837	0.7113596515
838	0.7113411551
839	0.7113266636
840	0.7111594034
841	0.7110260456
842	0.7109182863
843	0.7108208725
844	0.7106982231
845	0.7104570587
846	0.7103561793
847	0.7102783351
848	0.7101733675
849	0.7100113467
850	0.7098621642
851	0.7097108448
852	0.7094884612
853	0.7094178526
854	0.7093324885
855	0.7090922849
856	0.7090634177
857	0.708802916
858	0.7087613037
859	0.7085622969
860	0.7084618087
861	0.7083422365
862	0.7081801589
863	0.7081389536
864	0.708074111
865	0.7080094132
866	0.7079806986
867	0.7079641689
868	0.707744625
869	0.7075948859
870	0.7075513863
871	0.7073562653
872	0.7072115627
873	0.7071406018
874	0.7070531422
875	0.7069530176
876	0.7069007223
877	0.7066547954
878	0.706554566
879	0.7065282721
880	0.706401083
881	0.7062850423
882	0.7062638402
883	0.7061798074
884	0.7060837531
885	0.7059485247
886	0.7058799737
887	0.7058669964
888	0.7057852407
889	0.7057455162
890	0.7055937018
891	0.7054939184
892	0.7053647174
893	0.7052199736
894	0.7051319688
895	0.7050084497
896	0.7048940817
897	0.7047766987
898	0.7044596559
899	0.7044194734
900	0.7043583957
901	0.7043421093
902	0.7041882485
903	0.7040408694
904	0.703884685
905	0.7036388223
906	0.7035197448
907	0.7034515474
908	0.703358054
909	0.7033037067
910	0.7031204897
911	0.7030442003
912	0.7029339226
913	0.7026986039
914	0.7026245115
915	0.702526326
916	0.7024045524
917	0.7023737723
918	0.7021697376
919	0.7021311019
920	0.7020755099
921	0.7019232578
922	0.7018429822
923	0.7017074172
924	0.7014970725
925	0.7013555159
926	0.7013338411
927	0.7012797198
928	0.7011887216
929	0.7011315736
930	0.7010672711
931	0.7009978581
932	0.7008323871
933	0.7006398455
934	0.7005308389
935	0.7004886736
936	0.7004119846
937	0.7003363169
938	0.7003131959
939	0.7000923799
940	0.7000348593
941	0.6999914579
942	0.6998794594
943	0.6996873861
944	0.6996556332
945	0.6995612899
946	0.6994574204
947	0.6993256966
948	0.699173859
949	0.6989594285
950	0.698738264
951	0.6986622593
952	0.6985699845
953	0.6983775613
954	0.6983078835
955	0.6982295273
956	0.6981205637
957	0.6980560313
958	0.6979890147
959	0.6978424747
960	0.6978025294
961	0.6976919983
962	0.6974814448
963	0.6972943172
964	0.697287597
965	0.6971792351
966	0.6969955715
967	0.6968826902
968	0.6966936312
969	0.6965331518
970	0.6963825182
971	0.6962280133
972	0.6960770271
973	0.6959986998
974	0.6959489128
975	0.695892269
976	0.6957963897
977	0.6956427467
978	0.6955981695
979	0.6954571548
980	0.6954137935
981	0.6953478382
982	0.6952186472
983	0.6950854596
984	0.6949819866
985	0.6949061122
986	0.6948156546
987	0.6947593427
988	0.6946417168
989	0.694605264
990	0.6945586274
991	0.6945034078
992	0.6943759721
993	0.6943640774
994	0.6942471399
995	0.69408169
996	0.6939843258
997	0.6938618678
998	0.6937730982
999	0.6936384224
1000	0.693566647
1001	0.6935361344
1002	0.6935087141
1003	0.693381056
1004	0.6932717853
1005	0.6931185261
1006	0.6930006566
1007	0.6929382686
1008	0.6928898785
1009	0.6928346903
1010	0.6927338234
1011	0.6925270946
1012	0.6925021461
1013	0.6924437634
1014	0.6923944798
1015	0.6922597645
1016	0.69214738
1017	0.691994681
1018	0.6919551062
1019	0.6918707202
1020	0.6917719322
1021	0.6917088413
1022	0.6916292296
1023	0.6915294291
1024	0.6914595981
1025	0.6914124804
1026	0.6913625095
1027	0.6912188159
1028	0.6911185905
1029	0.6910250139
1030	0.6909174251
1031	0.6906568091
1032	0.6905585175
1033	0.6903869754
1034	0.6903489834
1035	0.6902373628
1036	0.6901275811
1037	0.6898980493
1038	0.68978307
1039	0.689555093
1040	0.6894266203
1041	0.6893654744
1042	0.6892241511
1043	0.6890438423
1044	0.6889524005
1045	0.6888856907
1046	0.6888301625
1047	0.6886899059
1048	0.6886345726
1049	0.6885433807
1050	0.6884393149
1051	0.6883444946
1052	0.6883260768
1053	0.6880973652
1054	0.6880340492
1055	0.6879261321
1056	0.6877917093
1057	0.6877060332
1058	0.6876547521
1059	0.6875890399
1060	0.6875115327
1061	0.6874928048
1062	0.6874095709
1063	0.6872801271
1064	0.6870675219
1065	0.6869945821
1066	0.6869473491
1067	0.6868976997
1068	0.6868671105
1069	0.686536776
1070	0.6864990433
1071	0.6864532878
1072	0.6862860168
1073	0.6861786349
1074	0.686023088
1075	0.68598912
1076	0.6858405381
1077	0.6857871288
1078	0.6857349321
1079	0.6856618715
1080	0.6855570593
1081	0.6853707434
1082	0.6853042361
1083	0.6852202001
1084	0.6851501002
1085	0.6849737114
1086	0.6849110852
1087	0.6847508968
1088	0.6846792248
1089	0.6844874575
1090	0.6844554322
1091	0.6843028424
1092	0.6840913863
1093	0.6840604593
1094	0.6839070222
1095	0.6838163522
1096	0.6836446239
1097	0.6835710822
1098	0.6835375461
1099	0.6834312381
1100	0.6832915778
1101	0.6832549817
1102	0.6831574643
1103	0.6830558152
1104	0.6829633768
1105	0.6828274474
1106	0.6827673904
1107	0.6827138898
1108	0.6826018725
1109	0.6823842913
1110	0.6821636015
1111	0.6820255953
1112	0.6819379021
1113	0.6818842512
1114	0.6816756256
1115	0.6816513407
1116	0.6816094139
1117	0.6815793781
1118	0.6814822674
1119	0.6814091914
1120	0.6813451223
1121	0.6813283471
1122	0.6812468864
1123	0.6812028363
1124	0.6811027295
1125	0.681009982
1126	0.6809865009
1127	0.6809491906
1128	0.6808846239
1129	0.6808141023
1130	0.680695022
1131	0.6806814303
1132	0.680620903
1133	0.6805726616
1134	0.6805060878
1135	0.6804251604
1136	0.6803397371
1137	0.6802778954
1138	0.6802024564
1139	0.6800487918
1140	0.6799795845
1141	0.6798777752
1142	0.6797317532
1143	0.6796169982
1144	0.6794786382
1145	0.6793415478
1146	0.6792110764
1147	0.6791869962
1148	0.6790555293
1149	0.6788674196
1150	0.678711183
1151	0.6786374007
1152	0.6785271027
1153	0.6784418346
1154	0.6783761282
1155	0.6782856008
1156	0.6782124559
1157	0.678153756
1158	0.6780811767
1159	0.6780469292
1160	0.677905188
1161	0.6778351357
1162	0.6777189236
1163	0.6776104212
1164	0.6774605565
1165	0.6773203476
1166	0.6772523567
1167	0.6772090261
1168	0.6771703745
1169	0.6769902398
1170	0.6769059192
1171	0.6768245394
1172	0.6767827834
1173	0.6766869269
1174	0.6766493086
1175	0.6766325143
1176	0.6765857117
1177	0.6765557007
1178	0.6764954511
1179	0.6763523384
1180	0.6762487346
1181	0.6762113651
1182	0.676131066
1183	0.6760243003
1184	0.6757974348
1185	0.6755958259
1186	0.6755496848
1187	0.6754669331
1188	0.6752201189
1189	0.6751080426
1190	0.6749677358
1191	0.6748882293
1192	0.6748328653
1193	0.6747474387
1194	0.6746558994
1195	0.6745940862
1196	0.6745241496
1197	0.6744585368
1198	0.6743544957
1199	0.6742384275
1200	0.6741460449
1201	0.6740897769
1202	0.6739441286
1203	0.6738667298
1204	0.673809475
1205	0.673672357
1206	0.6735159566
1207	0.6734476175
1208	0.6733705366
1209	0.6731555754
1210	0.6731370422
1211	0.6730220882
1212	0.672883949
1213	0.6728213222
1214	0.6727730464
1215	0.6725681183
1216	0.6724664758
1217	0.6724252221
1218	0.6724141335
1219	0.6722370978
1220	0.6721734688
1221	0.6719880292
1222	0.6718982746
1223	0.6716756146
1224	0.6715942775
1225	0.6714931678
1226	0.6713847714
1227	0.6713496338
1228	0.671197816
1229	0.6711384208
1230	0.671059003
1231	0.6709140359
1232	0.6705761137
1233	0.6703986047
1234	0.670244631
1235	0.6701863965
1236	0.6699563893
1237	0.6699058178
1238	0.6698543558
1239	0.6697996146
1240	0.6697294195
1241	0.6696346711
1242	0.6695196898
1243	0.6694752039
1244	0.6694423803
1245	0.6693505322
1246	0.6692944894
1247	0.6692473174
1248	0.6691954048
1249	0.6690141942
1250	0.6688698159
1251	0.6687720599
1252	0.6687101033
1253	0.6685759954
1254	0.6684685037
1255	0.6683748449
1256	0.6682952121
1257	0.6682299258
1258	0.6681583747
1259	0.6680921616
1260	0.6680175872
1261	0.6678620946
1262	0.6676783153
1263	0.66757608
1264	0.6673558599
1265	0.667260769
1266	0.6671452773
1267	0.6670938301
1268	0.6669858798
1269	0.666922236
1270	0.6668114157
1271	0.6667481486
1272	0.6666713568
1273	0.6663971631
1274	0.6662039177
1275	0.6661224348
1276	0.666023882
1277	0.6658559226
1278	0.6657332078
1279	0.6656173131
1280	0.6655981893
1281	0.6654788894
1282	0.6654050915
1283	0.6652874508
1284	0.6652510357
1285	0.6652193499
1286	0.6651967688
1287	0.6650801537
1288	0.6650254678
1289	0.6649417948
1290	0.6649007307
1291	0.6648306306
1292	0.6647880107
1293	0.6646646982
1294	0.6645999518
1295	0.6643409075
1296	0.664257905
1297	0.6641257007
1298	0.6640264182
1299	0.6638824364
1300	0.6637437424
1301	0.6636868592
1302	0.6636047799
1303	0.6635009302
1304	0.663398992
1305	0.6633602223
1306	0.6633355464
1307	0.6632120848
1308	0.6631213683
1309	0.662968823
1310	0.6628391073
1311	0.6627750902
1312	0.6626377402
1313	0.6626005747
1314	0.6625289457
1315	0.6624502288
1316	0.6624127724
1317	0.6623721243
1318	0.6622977073
1319	0.6622823534
1320	0.662244704
1321	0.6621670691
1322	0.6618905349
1323	0.6618581885
1324	0.6618535278
1325	0.661660448
1326	0.6615356132
1327	0.6613926365
1328	0.6613123419
1329	0.6612843806
1330	0.6612187165
1331	0.6611595157
1332	0.6611199635
1333	0.6609726957
1334	0.6608818788
1335	0.6607195915
1336	0.660628708
1337	0.6605852957
1338	0.6604842775
1339	0.6603658891
1340	0.6603432953
1341	0.6603136228
1342	0.6602347795
1343	0.6601978693
1344	0.6601623485
1345	0.6601167334
1346	0.6600507194
1347	0.6599729938
1348	0.6598962224
1349	0.6598161064
1350	0.6597459647
1351	0.659682658
1352	0.6596240489
1353	0.6594784173
1354	0.6593650986
1355	0.6592753666
1356	0.6590792462
1357	0.6590599102
1358	0.6589875769
1359	0.6588992266
1360	0.658837228
1361	0.6587023392
1362	0.6585876025
1363	0.6584975376
1364	0.6584504646
1365	0.658412946
1366	0.6583182807
1367	0.6582513627
1368	0.6582043912
1369	0.6581260447
1370	0.6580700748
1371	0.6579156909
1372	0.6576888692
1373	0.6575950613
1374	0.6574935329
1375	0.6574417983
1376	0.6573877162
1377	0.6572022038
1378	0.657131938
1379	0.6569939496
1380	0.6569734018
1381	0.6569034049
1382	0.6568832928
1383	0.6568148825
1384	0.6567680839
1385	0.6566270525
1386	0.6565763824
1387	0.6565193745
1388	0.6564813189
1389	0.6563561046
1390	0.6563298231
1391	0.6563035657
1392	0.6562492866
1393	0.6561154519
1394	0.6560677707
1395	0.6560237091
1396	0.6558976082
1397	0.6558069384
1398	0.6557826187
1399	0.6557529317
1400	0.6557242834
1401	0.6555932242
1402	0.6555208378
1403	0.6554573696
1404	0.6553719383
1405	0.6553357132
1406	0.6552202277
1407	0.6551734619
1408	0.6550034306
1409	0.654894485
1410	0.6548608924
1411	0.6548095787
1412	0.6547859807
1413	0.6546704738
1414	0.6545728482
1415	0.6544696649
1416	0.6543554415
1417	0.6542069691
1418	0.6540587667
1419	0.6540116551
1420	0.6538971176
1421	0.6538097397
1422	0.6536370288
1423	0.6535523701
1424	0.6535045906
1425	0.6534569589
1426	0.6533794721
1427	0.6533138617
1428	0.6531885048
1429	0.6531203332
1430	0.6529817884
1431	0.6529116005
1432	0.6528439475
1433	0.652639678
1434	0.6524995502
1435	0.6524287278
1436	0.6523865751
1437	0.6522285579
1438	0.6521806859
1439	0.6521150632
1440	0.6520961849
1441	0.6519191252
1442	0.6518265654
1443	0.6517082414
1444	0.6516629597
1445	0.6515919764
1446	0.6514795661
1447	0.6513458383
1448	0.6512871355
1449	0.6511369728
1450	0.6510055494
1451	0.6509742249
1452	0.6509024538
1453	0.6508196283
1454	0.6507899388
1455	0.6507051208
1456	0.6505733516
1457	0.6504972313
1458	0.6504067168
1459	0.6502805626
1460	0.6501833542
1461	0.6501013957
1462	0.6500755521
1463	0.6499986211
1464	0.6498607758
1465	0.6498020737
1466	0.6497192885
1467	0.6495694512
1468	0.6494783301
1469	0.649429168
1470	0.6493439147
1471	0.6492288502
1472	0.649160582
1473	0.6490250104
1474	0.6489569551
1475	0.6488659754
1476	0.6487245362
1477	0.6486075354
1478	0.6484252837
1479	0.6482532577
1480	0.6481145078
1481	0.6480484949
1482	0.6479774051
1483	0.6479040179
1484	0.6478063391
1485	0.647698602
1486	0.6476396326
1487	0.6475759042
1488	0.6475637454
1489	0.6475187503
1490	0.6473855679
1491	0.6473032644
1492	0.6472217951
1493	0.6471341552
1494	0.6470575688
1495	0.6469688848
1496	0.6468563543
1497	0.6467687431
1498	0.646687056
1499	0.646520108
1500	0.6464109828
1501	0.6462721163
1502	0.6462189508
1503	0.6461596232
1504	0.6460680838
1505	0.6459390975
1506	0.6458151051
1507	0.6457463469
1508	0.6457105744
1509	0.6456928493
1510	0.6456581377
1511	0.6455970312
1512	0.6455535217
